"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"739508764361949184","","","2016-06-05 17:26:43 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Childhood: Waking up before dad leaves for work.
Now: Struggling to wake up before dad comes back from work!","","","",""
"739507974528368640","","","2016-06-05 17:23:35 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Met a school friend today.
Friend: Bhai abtak single hi hai?!!!
Me: Single nai hu re, fear of commitment hai mujhe!
*dignity bachao abhiyan*","","","",""
"739506043487539200","","","2016-06-05 17:15:54 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Enters jewelry shop
Me: Bhai ek ring dena, propose karna hai!
Shopkeeper: *laughs*
*laughs even harder*
*falls on the floor laughing*
*dies*","","","",""
"739503777464483840","","","2016-06-05 17:06:54 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hookah is a good measure for checking how much your lung capacity has increased after a week of cardio!","","","",""
"739502891040280576","739502656637394950","2915308411","2016-06-05 17:03:23 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@MayuriJadhav441 The one week after vacation starts void syndrome.😂😂😂","","","",""
"739502585585881088","739500219851636736","2915308411","2016-06-05 17:02:10 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@MayuriJadhav441 hopefully. 💙","","","",""
"739500596156211201","739500219851636736","2915308411","2016-06-05 16:54:16 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@MayuriJadhav441 maag kay. Funding pahijr baas😂😂","","","",""
"739499905970896896","739499619151839232","2915308411","2016-06-05 16:51:31 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@MayuriJadhav441 script paan ready ahey!😂😂😂","","","",""
"739499528110280704","739485348791767040","2915308411","2016-06-05 16:50:01 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@MayuriJadhav441 haha. I dream of that everyday!","","","",""
"739377683700678656","739358061546995712","2915308411","2016-06-05 08:45:51 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@MayuriJadhav441 A++😂😂😂","","","",""
"739324340081041409","","","2016-06-05 05:13:53 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","During vacations Monday mornings are better than Sunday mornings. You don't have the entire family around to judge you!","","","",""
"739323735933489152","","","2016-06-05 05:11:29 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Before:I'm so cool, I watch Friends/GoT.
Now:I'm so cool, I make fun of people watching em.
*Why don't we all start minding our own crap!*","","","",""
"737915293633261568","","","2016-06-01 07:54:50 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","People who got offended by @thetanmay joking about Lata Mangeshkar's joke are the ones who kick their own parents out of their house!","","","",""
"737689167920930817","","","2016-05-31 16:56:17 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Those bitches with #OneLastTime all over their timelines! https://t.co/KmmzDtENIL","","","","https://twitter.com/Ms_Francon/status/737569306150457344"
"737688952316956672","","","2016-05-31 16:55:26 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#TanmayBhat is so fat, they had to double roast him!! #TanmayRoasted","","","",""
"737688238047907840","","","2016-05-31 16:52:36 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wondering whether people who smoke twice a year should start smoking daily and then quit or quit already! #WorldNoTobaccoDay","","","",""
"737482756729405440","","","2016-05-31 03:16:05 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Now people who have subscribed to @AllIndiaBakchod being declared as the youth which likes offensive jokes by a Marathi media channel. 😂😂","","","",""
"737472043952668672","737368343301259265","100541448","2016-05-31 02:33:31 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@kumarhans @IngeniousRetard @stfuperman public ko bc one last time se maan nai bhara. OLT bhi bana dia.","","","",""
"737343123542577152","737342034260811777","405456587","2016-05-30 18:01:14 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@IngeniousRetard @stfuperman I'm in!","","","",""
"737341246662807552","737340220094320640","405456587","2016-05-30 17:53:46 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anti one last time task force banate hai @IngeniousRetard @stfuperman  😂","","","",""
"737339796683522048","737339455183294464","405456587","2016-05-30 17:48:01 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@IngeniousRetard half of them will be bitten by the one last time virus!","","","",""
"737272192082137088","","","2016-05-30 13:19:23 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Scariest story ever: ""This time next year.""","","","",""
"737213515014901760","737213108926742528","91765666","2016-05-30 09:26:13 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@stfuperman @thetanmay @IngeniousRetard India can never handle an adaptation of South Park.","","","",""
"736546687867461632","","","2016-05-28 13:16:29 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#EddieTheEagle : This movie will seriously give you Olympic goals!","","","",""
"736253135878914048","","","2016-05-27 17:50:01 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fuck! Cricket or MMA. #IPL2016 #SRHvsGL","","","",""
"736252604703866881","736252453969072128","2915308411","2016-05-27 17:47:54 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@MayuriJadhav441 you poor soul!😂😂","","","",""
"736249472141819904","736248018224218112","2915308411","2016-05-27 17:35:27 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@MayuriJadhav441 English commentary is good today!","","","",""
"736249283586854914","","","2016-05-27 17:34:42 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Great commentary after days! @sanjaymanjrekar @HaydosTweets and Scott Styris please don't leave that box!😂😂","","","",""
"736212235865849856","","","2016-05-27 15:07:29 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Doing nothing all day is such a bliss!","","","",""
"736116459806457856","","","2016-05-27 08:46:55 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @HolaniPriya: Exams over. Now having a hard time telling my brain to stop trying to learn everything I read.","736078096013500417","715528527764922369","2016-05-27 06:14:28 +0000",""
"735493789733638144","735493642933014528","2915308411","2016-05-25 15:32:38 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@MayuriJadhav441 the nation wants to know.😂😂","","","",""
"735492548009951232","","","2016-05-25 15:27:42 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Today: Handover.
Tomorrow: Hangover.","","","",""
"735492169511772160","","176355348","2016-05-25 15:26:12 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@airtelindia why you no offer data throughout of 100mbps on 4g?","","","",""
"735491692011229188","735491577410244608","2915308411","2016-05-25 15:24:18 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@MayuriJadhav441 😂😂😂😂😂😂😂witty!","","","",""
"735491343221293057","735490265608159232","2915308411","2016-05-25 15:22:55 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@MayuriJadhav441 but this time now! :'(","","","",""
"735491227286573057","","","2016-05-25 15:22:28 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I don't want cellular services to evolve any further. The better the service the worse their architectures!","","","",""
"735165958810042368","","","2016-05-24 17:49:57 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Even #IPL2016 becomes interesting when there is a lot to study.","","","",""
"735165771114942464","","","2016-05-24 17:49:13 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","One de Villiers and the Lions turn into cats!😂 #iplt20","","","",""
"735085480576847872","","","2016-05-24 12:30:10 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @IngeniousRetard: *Game Of Trains*
*Dadar*

""HOLD THE DOOR"", he cried.
And then, he was mercilessly mauled to death by the horde of peop…","735052434683224064","405456587","2016-05-24 10:18:51 +0000",""
"734993392107556864","","","2016-05-24 06:24:14 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MissChemical: I really like the characters better than the actors playing them. #FRIENDS","734874029790744576","22761454","2016-05-23 22:29:56 +0000",""
"734993316526227456","","","2016-05-24 06:23:56 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","While the world is obsessed green tea. People in India don't add milk to their tea and call it black tea!","","","",""
"734992752157462528","734938710366691328","2915308411","2016-05-24 06:21:42 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@MayuriJadhav441 That's my reply when someone says,""tu single hi marega.""😂😂😂","","","",""
"734329341283176449","","","2016-05-22 10:25:32 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Massive respect for those cancer patients who complete their graduation! I don't even have the will to open the book with diarrhea.","","","",""
"734046920541229056","","","2016-05-21 15:43:18 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Accepting suggestions for new series for #bingewatching . Comedy preferred","","","",""
"734039207472041984","","","2016-05-21 15:12:39 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","A Stark is an avenger. Now Sansa Stark is in the new bunch of #XMen  
Hence, GRMM and Stan Lee are drinking buddies.","","","",""
"733911822990872578","","","2016-05-21 06:46:28 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Engineering exams be like :
Write the entire lesson and that other thing too for 10 marks.","","","",""
"733886220095213568","","733827481753423872","2016-05-21 05:04:44 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@MayurBh22049284 your first follower bitch!","","","",""
"732982231552024576","","","2016-05-18 17:12:36 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I wanted myself to be #NamedAfterGandhis . Bitches call me Mahatma!😂😂","","","",""
"732981808069910528","732981047198023681","715528527764922369","2016-05-18 17:10:55 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@HolaniPriya lyrical genius!😍😍","","","",""
"732977663841701888","","","2016-05-18 16:54:27 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Does anyone else remember Owl City.","","","",""
"732862396570554368","","","2016-05-18 09:16:25 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Oats ko poha samajhke khaa is worse than chicken ko panner samajhke khaa!","","","",""
"732239952444973057","732058639356317696","2242015412","2016-05-16 16:03:03 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@28Akotian ease of change is God's grace!","","","",""
"731950090840051713","","","2016-05-15 20:51:15 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Going to bed at 1 and waiting for sleep until 3. #howtofallasleep ?","","","",""
"731919185421307906","731919053418156032","2242015412","2016-05-15 18:48:26 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@28Akotian pehlese patai answer.😂😂","","","",""
"731907588917334018","731907099895185408","2915308411","2016-05-15 18:02:22 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@MayuriJadhav441 😂😂","","","",""
"731903613895737344","731900640411172864","2915308411","2016-05-15 17:46:34 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@MayuriJadhav441 glad you didn't say project management (the subject).😂😂😂","","","",""
"731898561281937408","","","2016-05-15 17:26:29 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","On a scale of 1 to software engineering how feku are you?","","","",""
"731897987878641665","731897750212599808","715528527764922369","2016-05-15 17:24:12 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@HolaniPriya project manager not found, you're on your own.😂😂","","","",""
"731895744227991552","731894435303305216","2915308411","2016-05-15 17:15:18 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@MayuriJadhav441 may they be blessed!😂😂","","","",""
"731888057872318464","","","2016-05-15 16:44:45 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Life:
Effort applied=0
No. of errors=infinite
Impact:catastrophic 
System crash!","","","",""
"731761899000332288","731732244797259776","2915308411","2016-05-15 08:23:26 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@MayuriJadhav441 this is against the principle of high cohesion and low coupling!","","","",""
"731761511140462593","731760896427626496","1193240516","2016-05-15 08:21:54 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@abhi_cs_addict pointer is inversely proportional to actual knowledge. The more you start scoring the less you actually know.😂@HolaniPriya","","","",""
"731730029298638848","731729783520919552","1193240516","2016-05-15 06:16:48 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@abhi_cs_addict option me dala hai wo sabne. 😂@HolaniPriya","","","",""
"731727438544146432","731483576311504896","715528527764922369","2016-05-15 06:06:30 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@HolaniPriya that's called risk projection!","","","",""
"731500863932366848","","","2016-05-14 15:06:11 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The purpose of subjects like EVS and Personality Development all along was to help with subjects like Software Engineering !","","","",""
"731482390770552834","731481424566587392","2915308411","2016-05-14 13:52:46 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@MayuriJadhav441 this tweet was for closure. Real closure,not the closure on epsilon.😂","","","",""
"731468808725008384","","","2016-05-14 12:58:48 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","When maths question passes through a lexical analyzer! https://t.co/SQSElAwg11","","","","https://twitter.com/akash_barve/status/731468808725008384/photo/1"
"731468400703070208","","","2016-05-14 12:57:11 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Imagine introducing yourself : ""Hi, I'm souhard!""😂😂 https://t.co/7SWmJ6J5J2","","","","https://twitter.com/Ms_Francon/status/731463313050079233"
"731451283018678272","","","2016-05-14 11:49:10 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @abishmathew: You know you're ruined by the superhero movies when after ""The Man Who Knew Infinity"" you're found waiting for the post cr…","731442270025748480","102957248","2016-05-14 11:13:21 +0000",""
"731005413873745920","","","2016-05-13 06:17:26 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","What happens when you hire a color blind engineer?
-&gt; The new @instagram update!
#instagramupdate","","","",""
"730847026246623232","","","2016-05-12 19:48:04 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I feel like I've run out of shows to watch! Time to buy a lot of books.","","","",""
"730846214057431041","","","2016-05-12 19:44:50 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Going viral ! https://t.co/z0RXLNwFjh","","","","https://twitter.com/stfuperman/status/730801457402920961"
"730831139925950464","730829141570805760","1193240516","2016-05-12 18:44:56 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@abhi_cs_addict experience 😏","","","",""
"730803613325352965","730797700959109121","1193240516","2016-05-12 16:55:33 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@abhi_cs_addict In my case hmm is the only reply they give.😂😂","","","",""
"730766760136216580","","","2016-05-12 14:29:07 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","What's the deal with girls and hmmm.😂
That word has no logical reply!","","","",""
"730766225932849153","730765695777046528","715528527764922369","2016-05-12 14:26:59 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@HolaniPriya not yet started.
Though, term test questions and last do sem ka papers usmese hi puchte hai!","","","",""
"730765522795528196","730764420847009794","715528527764922369","2016-05-12 14:24:12 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@HolaniPriya The university has been asking a lot of the questions I've studied.😂
Ye pakka aega","","","",""
"730763484468666370","730762612175036417","715528527764922369","2016-05-12 14:16:06 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@HolaniPriya Yes! Thanks for the 10 marks.","","","",""
"730762237250551808","730761850850140160","715528527764922369","2016-05-12 14:11:08 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@HolaniPriya now I know why I remembered only the last part.😂😂","","","",""
"730755111253774338","","715528527764922369","2016-05-12 13:42:49 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@HolaniPriya what was the magic code for agility principles you made?
I forgot!","","","",""
"730736620920397824","","","2016-05-12 12:29:21 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Interviewer: So..tell me something about yourself.
Me: I barely speak with someone I just met!
Me:
Me:
Interviewer:I saw what you did there.","","","",""
"730677460396703744","","","2016-05-12 08:34:16 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hence no whatsapp !😂 https://t.co/UxhjTR3PSq","","","","https://twitter.com/IIFunLoverII/status/730672916002701312"
"730670014953492481","","","2016-05-12 08:04:41 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @_unclaimed: She: Baby go down on me
Me : *touches feet and takes blessing*

#KyunkiDilHaiHindustani","730328080812675072","1328976410","2016-05-11 09:25:57 +0000",""
"730367179992899584","","","2016-05-11 12:01:19 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","A moon shaped pool!","","","",""
"730354171778457600","","","2016-05-11 11:09:38 +0000","<a href=""https://www.zomato.com"" rel=""nofollow"">Zomato</a>","I reviewed Balaji Fast Food and rated it 4/5 on @ZomatoIN #LoveFood https://t.co/qNigJx6pql","","","","http://www.zoma.to/pzovYm"
"730346158745260032","","","2016-05-11 10:37:48 +0000","<a href=""https://www.zomato.com"" rel=""nofollow"">Zomato</a>","I reviewed Gupta Sandwiches &amp; Snacks and rated it 3.5/5 on @ZomatoIN #LoveFood https://t.co/b7zlwGGjop","","","","http://www.zoma.to/rAeweb"
"730334638573391873","","","2016-05-11 09:52:01 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The Starks win #GameofThrones . Tony Stark was a warg all along stuck in the future. He found a way back!","","","",""
"730333534791991296","","","2016-05-11 09:47:38 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","So they had a club meeting for millionaires with dead parents.
Guess who showed up:
#Batman  and #Ironman !
The Green Arrow just missed it.","","","",""
"730332254413557760","","","2016-05-11 09:42:33 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","A moment of silence for those who missed the second post credit scene in #CaptainAmericaCivilWar !","","","",""
"730109225989382144","","","2016-05-10 18:56:18 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","We'd be developed as a country when we stopped asking for educational degrees and asked for attendance records instead.","","","",""
"729942131196878849","","","2016-05-10 07:52:20 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @abishmathew: Instagram: Where a good snapchat story goes to live for ever.","729883735362052097","102957248","2016-05-10 04:00:17 +0000",""
"729707450673168384","","","2016-05-09 16:19:48 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Life goals go from 2 lessons a day to 1 lesson in half an hour!","","","",""
"729687566589427718","","","2016-05-09 15:00:47 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","What did the callee said to the caller : 
Hum parameter de chuke sanam.💕","","","",""
"729686658623234049","729686423259881473","271411836","2016-05-09 14:57:10 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@akash_barve *having 
Silly me","","","",""
"729686423259881473","","","2016-05-09 14:56:14 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","What do you mean by incest ?
Normal people : Cersei and Jamie.
CS engineers : DAG with siblings have common leaves!
#samajhlaka","","","",""
"729683489931468801","729682551510568960","2915308411","2016-05-09 14:44:35 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@MayuriJadhav441 Because I don't learn from my mistakes, I optimize them!","","","",""
"729682323675832320","729681720220504064","2915308411","2016-05-09 14:39:57 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",".@MayuriJadhav441 There were so many of those, but they got lost in translation! Stupid parser.😂","","","",""
"729679983036092416","","","2016-05-09 14:30:39 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Forward Reference problem : examiner asking questions you don't even know of!","","","",""
"729679138546536451","","","2016-05-09 14:27:18 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Some dreams are better as dreams for they turn into nightmares in real life! 
#original","","","",""
"729678752523804673","","","2016-05-09 14:25:46 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Going through 328 pages of BS to score 40 on 80 is what life has come to.😢","","","",""
"729677797220737024","729677557302448128","2915308411","2016-05-09 14:21:58 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@MayuriJadhav441 SE.
Kidding 😂 mcc !
@abhi_cs_addict","","","",""
"729676516431290370","729641581247115265","1193240516","2016-05-09 14:16:52 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@abhi_cs_addict two bad subjects this sem!","","","",""
"729617028999340032","","","2016-05-09 10:20:29 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @OMGFacts: Nickelodeon is Bringing Back 'Legends of the Hidden Temple' Later This Year https://t.co/ty1MghXQ3Q","729613212073771008","77888423","2016-05-09 10:05:19 +0000","http://ow.ly/ge8d30009Jb,http://ow.ly/ge8d30009Jb"
"729406924978933760","","","2016-05-08 20:25:37 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Holy shieet! True Love Waits is on the album! @radiohead can't thank you enough.","","","",""
"728819326380220416","","","2016-05-07 05:30:42 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#ThomYorke just woke up from hibernation and went: Let me show these bitches what real music is!","","","",""
"728234241138393088","","","2016-05-05 14:45:47 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","When normal people wine and dine, I prefer to whine and dine.","","","",""
"728234000603488256","","","2016-05-05 14:44:50 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I wear a different sock on each foot, because even my socks have to stay single!","","","",""
"728215989565825024","","","2016-05-05 13:33:16 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The number of tinder matches I've got is equal to my bank balance, ""0""!","","","",""
"728214896068853762","728213134826049536","405456587","2016-05-05 13:28:55 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",".@IngeniousRetard @stfuperman Send those ashes far far away! Last time they dealt with a witch Jon Snow came back!","","","",""
"728208224663408640","","","2016-05-05 13:02:24 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The only good thing I had in life was my innocence. Hope Mom finds it back for me during Diwali cleaning!","","","",""
"728207211889987585","727948642355544064","405456587","2016-05-05 12:58:23 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@IngeniousRetard Buuuuuuuuuurn the witch!","","","",""
"727437076153552896","","","2016-05-03 09:58:08 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @IngeniousRetard: *Year 2025*
*Game Of Thrones is a religion*
*People wearing Jon Snow lockets instead of a cross*
*Jesus hates Jon Snow*","727194391123660800","405456587","2016-05-02 17:53:48 +0000",""
"727186848724848640","","","2016-05-02 17:23:49 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Who needs life insurance when you can have Dr.Melisandre!","","","",""
"727186592935239680","","","2016-05-02 17:22:48 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @vinay_chavan: Salman for #RioOlympics2016 ambasador 
Now our sprinters will run on footpaths crushing homeless people instead of racing…","727137195866337282","142220698","2016-05-02 14:06:31 +0000",""
"726839028440428545","726838069970669569","405456587","2016-05-01 18:21:43 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",".@IngeniousRetard the guy who coined the term action Jackson gets more action!","","","",""
"726836515439964160","726834306140643328","405456587","2016-05-01 18:11:43 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",".@IngeniousRetard people say their child got lost. Idhar virginity bhi lose nai hota!","","","",""
"726801763802574849","","","2016-05-01 15:53:38 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I don't use binary because I'm single!
#OkSorry 😂","","","",""
"726478575801524224","","","2016-04-30 18:29:24 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","You ain't got no job, you ain't got no shit to do! https://t.co/53VvIDDZ4W","","","","https://twitter.com/icecube/status/726467424480944128"
"726478282703560705","","","2016-04-30 18:28:14 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @IngeniousRetard: ""Climate change is real."" ~ Leonardo DiCaprio.
Well, this one's for saving the planet.
Do read it. Thank You. :)

http…","726415519092346881","405456587","2016-04-30 14:18:50 +0000","http://www.skepticalthoughts.net/2016/04/how-to-save-your-planet.html"
"726301953572085760","","","2016-04-30 06:47:34 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @prayag_sonar: *Home alone*
Expectations: Party, drinks, dance

Reality: Opens laptop.","726248706626867201","192075751","2016-04-30 03:15:59 +0000",""
"726042724000919552","","","2016-04-29 13:37:29 +0000","<a href=""https://www.zomato.com"" rel=""nofollow"">Zomato</a>","I reviewed Poush - Essence of Kashmir and rated it 3.5/5 on @ZomatoIN #LoveFood https://t.co/8cOJaAPm2N","","","","http://www.zoma.to/NdbNva"
"724796061726830592","","","2016-04-26 03:03:41 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","After watching the making of #SouthPark. I think I should apologize to the creators for watching one season a day.","","","",""
